N,r_percent,r_actual,trial,algo,duration_ms
300,-1,256,10,par_block_ikj2,13.572
300,-1,256,10,par_block_pairs,3.186
300,100,300,10,block,18.151
300,100,300,10,block_ikj,4.282
300,100,300,10,par_block_ikj,4.602
300,100,300,10,par_block_ikj2,15.629
300,100,300,10,par_block_pairs,4.498
400,-,-,1,point,44.188
400,-,-,1,point_ikj,10.020
400,-,-,1,par_point,9.111
400,-,-,1,par_point_ikj,3.003
400,-,-,1,par_point_ikj_reduce,10.192
400,0,1,1,block,196.517
400,0,1,1,block_ikj,365.109
400,0,1,1,par_block_ikj,43.685
400,0,1,1,par_block_ikj2,29.481
400,0,1,1,par_block_pairs,50.958
400,-1,2,1,block,68.301
400,-1,2,1,block_ikj,119.485
400,-1,2,1,par_block_ikj,19.365
400,-1,2,1,par_block_ikj2,12.053
400,-1,2,1,par_block_pairs,21.816
400,1,4,1,block,44.484
400,1,4,1,block_ikj,63.355
400,1,4,1,par_block_ikj,13.624
400,1,4,1,par_block_ikj2,10.150
400,1,4,1,par_block_pairs,11.713
400,-1,5,1,block,39.314
400,-1,5,1,block_ikj,45.953
400,-1,5,1,par_block_ikj,11.423
400,-1,5,1,par_block_ikj2,8.977
400,-1,5,1,par_block_pairs,9.692
400,2,8,1,block,37.930
400,2,8,1,block_ikj,39.405
400,2,8,1,par_block_ikj,9.576
400,2,8,1,par_block_ikj2,8.594
400,2,8,1,par_block_pairs,7.375
400,-1,10,1,block,36.040
400,-1,10,1,block_ikj,27.416
400,-1,10,1,par_block_ikj,6.823
400,-1,10,1,par_block_ikj2,8.790
400,-1,10,1,par_block_pairs,7.695
400,3,12,1,block,38.729
400,3,12,1,block_ikj,30.105
400,3,12,1,par_block_ikj,6.803
400,3,12,1,par_block_ikj2,8.147
400,3,12,1,par_block_pairs,5.909
400,-1,15,1,block,35.034
400,-1,15,1,block_ikj,24.595
400,-1,15,1,par_block_ikj,4.987
400,-1,15,1,par_block_ikj2,9.139
400,-1,15,1,par_block_pairs,6.582
400,-1,16,1,block,32.914
400,-1,16,1,block_ikj,24.404
400,-1,16,1,par_block_ikj,5.051
400,-1,16,1,par_block_ikj2,10.221
400,-1,16,1,par_block_pairs,5.180
400,5,20,1,block,32.159
400,5,20,1,block_ikj,20.712
400,5,20,1,par_block_ikj,5.993
400,5,20,1,par_block_ikj2,10.743
400,5,20,1,par_block_pairs,4.942
400,7.5,30,1,block,31.773
400,7.5,30,1,block_ikj,15.201
400,7.5,30,1,par_block_ikj,3.885
400,7.5,30,1,par_block_ikj2,8.688
400,7.5,30,1,par_block_pairs,4.698
400,8,32,1,block,32.157
400,8,32,1,block_ikj,15.058
400,8,32,1,par_block_ikj,3.612
400,8,32,1,par_block_ikj2,9.949
400,8,32,1,par_block_pairs,4.493
400,10,40,1,block,33.289
400,10,40,1,block_ikj,13.358
400,10,40,1,par_block_ikj,3.443
400,10,40,1,par_block_ikj2,9.110
400,10,40,1,par_block_pairs,4.271
400,-1,50,1,block,33.466
400,-1,50,1,block_ikj,11.914
400,-1,50,1,par_block_ikj,3.724
400,-1,50,1,par_block_ikj2,7.337
400,-1,50,1,par_block_pairs,3.288
400,15,60,1,block,34.073
400,15,60,1,block_ikj,12.034
400,15,60,1,par_block_ikj,4.651
400,15,60,1,par_block_ikj2,13.710
400,15,60,1,par_block_pairs,3.742
400,-1,64,1,block,34.858
400,-1,64,1,block_ikj,12.367
400,-1,64,1,par_block_ikj,4.771
400,-1,64,1,par_block_ikj2,10.344
400,-1,64,1,par_block_pairs,3.488
400,-1,100,1,block,39.114
400,-1,100,1,block_ikj,12.029
400,-1,100,1,par_block_ikj,3.654
400,-1,100,1,par_block_ikj2,10.495
400,-1,100,1,par_block_pairs,4.675
400,30,120,1,block,39.548
400,30,120,1,block_ikj,11.132
400,30,120,1,par_block_ikj,3.740
400,30,120,1,par_block_ikj2,11.945
400,30,120,1,par_block_pairs,3.250
400,-1,128,1,block,42.559
400,-1,128,1,block_ikj,12.715
400,-1,128,1,par_block_ikj,4.227
400,-1,128,1,par_block_ikj2,12.679
400,-1,128,1,par_block_pairs,3.871
400,40,160,1,block,41.147
400,40,160,1,block_ikj,10.704
400,40,160,1,par_block_ikj,4.638
400,40,160,1,par_block_ikj2,15.582
400,40,160,1,par_block_pairs,4.276
400,50,200,1,block,42.028
400,50,200,1,block_ikj,10.579
400,50,200,1,par_block_ikj,5.266
400,50,200,1,par_block_ikj2,18.773
400,50,200,1,par_block_pairs,3.708
400,-1,256,1,block,43.015
400,-1,256,1,block_ikj,10.318
400,-1,256,1,par_block_ikj,6.926
400,-1,256,1,par_block_ikj2,24.242
400,-1,256,1,par_block_pairs,4.548
400,75,300,1,block,43.020
400,75,300,1,block_ikj,10.401
400,75,300,1,par_block_ikj,8.231
400,75,300,1,par_block_ikj2,27.681
400,75,300,1,par_block_pairs,6.111
400,100,400,1,block,44.335
400,100,400,1,block_ikj,10.578
400,100,400,1,par_block_ikj,10.377
400,100,400,1,par_block_ikj2,36.413
400,100,400,1,par_block_pairs,10.696
400,-,-,2,point,43.557
400,-,-,2,point_ikj,10.040
400,-,-,2,par_point,9.373
400,-,-,2,par_point_ikj,2.966
400,-,-,2,par_point_ikj_reduce,10.780
400,0,1,2,block,196.446
400,0,1,2,block_ikj,350.618
400,0,1,2,par_block_ikj,46.965
400,0,1,2,par_block_ikj2,29.386
400,0,1,2,par_block_pairs,49.485
400,-1,2,2,block,66.938
400,-1,2,2,block_ikj,127.698
400,-1,2,2,par_block_ikj,18.812
400,-1,2,2,par_block_ikj2,12.091
400,-1,2,2,par_block_pairs,21.778
400,1,4,2,block,42.630
400,1,4,2,block_ikj,63.376
400,1,4,2,par_block_ikj,13.569
400,1,4,2,par_block_ikj2,9.501
400,1,4,2,par_block_pairs,10.916
400,-1,5,2,block,41.491
400,-1,5,2,block_ikj,45.895
400,-1,5,2,par_block_ikj,10.273
400,-1,5,2,par_block_ikj2,9.020
400,-1,5,2,par_block_pairs,10.269
400,2,8,2,block,37.184
400,2,8,2,block_ikj,39.341
400,2,8,2,par_block_ikj,9.519
400,2,8,2,par_block_ikj2,8.507
400,2,8,2,par_block_pairs,7.329
400,-1,10,2,block,35.038
400,-1,10,2,block_ikj,27.267
400,-1,10,2,par_block_ikj,6.924
400,-1,10,2,par_block_ikj2,8.985
400,-1,10,2,par_block_pairs,5.836
400,3,12,2,block,37.363
400,3,12,2,block_ikj,29.329
400,3,12,2,par_block_ikj,7.665
400,3,12,2,par_block_ikj2,9.574
400,3,12,2,par_block_pairs,5.401
400,-1,15,2,block,34.857
400,-1,15,2,block_ikj,24.783
400,-1,15,2,par_block_ikj,4.987
400,-1,15,2,par_block_ikj2,8.569
400,-1,15,2,par_block_pairs,5.671
400,-1,16,2,block,34.212
400,-1,16,2,block_ikj,26.083
400,-1,16,2,par_block_ikj,5.596
400,-1,16,2,par_block_ikj2,8.089
400,-1,16,2,par_block_pairs,6.628
400,5,20,2,block,32.493
400,5,20,2,block_ikj,20.992
400,5,20,2,par_block_ikj,5.951
400,5,20,2,par_block_ikj2,9.071
400,5,20,2,par_block_pairs,4.421
400,7.5,30,2,block,31.925
400,7.5,30,2,block_ikj,14.444
400,7.5,30,2,par_block_ikj,3.162
400,7.5,30,2,par_block_ikj2,8.340
400,7.5,30,2,par_block_pairs,5.064
400,8,32,2,block,32.191
400,8,32,2,block_ikj,15.680
400,8,32,2,par_block_ikj,3.668
400,8,32,2,par_block_ikj2,9.710
400,8,32,2,par_block_pairs,6.484
400,10,40,2,block,34.259
400,10,40,2,block_ikj,13.707
400,10,40,2,par_block_ikj,3.519
400,10,40,2,par_block_ikj2,10.857
400,10,40,2,par_block_pairs,4.206
400,-1,50,2,block,33.383
400,-1,50,2,block_ikj,11.669
400,-1,50,2,par_block_ikj,4.180
400,-1,50,2,par_block_ikj2,10.288
400,-1,50,2,par_block_pairs,4.109
400,15,60,2,block,33.901
400,15,60,2,block_ikj,12.164
400,15,60,2,par_block_ikj,4.846
400,15,60,2,par_block_ikj2,12.481
400,15,60,2,par_block_pairs,4.616
400,-1,64,2,block,34.580
400,-1,64,2,block_ikj,12.354
400,-1,64,2,par_block_ikj,4.703
400,-1,64,2,par_block_ikj2,11.625
400,-1,64,2,par_block_pairs,3.380
400,-1,100,2,block,39.180
400,-1,100,2,block_ikj,10.983
400,-1,100,2,par_block_ikj,3.660
400,-1,100,2,par_block_ikj2,18.041
400,-1,100,2,par_block_pairs,3.919
400,30,120,2,block,38.999
400,30,120,2,block_ikj,10.805
400,30,120,2,par_block_ikj,3.804
400,30,120,2,par_block_ikj2,12.022
400,30,120,2,par_block_pairs,3.387
400,-1,128,2,block,39.848
400,-1,128,2,block_ikj,11.557
400,-1,128,2,par_block_ikj,3.914
400,-1,128,2,par_block_ikj2,12.627
400,-1,128,2,par_block_pairs,5.082
400,40,160,2,block,40.397
400,40,160,2,block_ikj,11.385
400,40,160,2,par_block_ikj,5.404
400,40,160,2,par_block_ikj2,16.149
400,40,160,2,par_block_pairs,4.503
400,50,200,2,block,41.925
400,50,200,2,block_ikj,10.294
400,50,200,2,par_block_ikj,5.178
400,50,200,2,par_block_ikj2,18.724
400,50,200,2,par_block_pairs,3.575
400,-1,256,2,block,42.272
400,-1,256,2,block_ikj,10.091
400,-1,256,2,par_block_ikj,7.302
400,-1,256,2,par_block_ikj2,23.986
400,-1,256,2,par_block_pairs,5.390
400,75,300,2,block,43.185
400,75,300,2,block_ikj,10.397
400,75,300,2,par_block_ikj,8.127
400,75,300,2,par_block_ikj2,28.006
400,75,300,2,par_block_pairs,6.188
400,100,400,2,block,44.089
400,100,400,2,block_ikj,10.457
400,100,400,2,par_block_ikj,10.546
400,100,400,2,par_block_ikj2,36.084
400,100,400,2,par_block_pairs,10.640
400,-,-,3,point,43.624
400,-,-,3,point_ikj,10.310
400,-,-,3,par_point,8.713
400,-,-,3,par_point_ikj,2.983
400,-,-,3,par_point_ikj_reduce,10.902
400,0,1,3,block,203.488
400,0,1,3,block_ikj,353.964
400,0,1,3,par_block_ikj,45.829
400,0,1,3,par_block_ikj2,29.081
400,0,1,3,par_block_pairs,49.496
400,-1,2,3,block,67.257
400,-1,2,3,block_ikj,118.731
400,-1,2,3,par_block_ikj,19.026
400,-1,2,3,par_block_ikj2,12.198
400,-1,2,3,par_block_pairs,22.172
400,1,4,3,block,42.244
400,1,4,3,block_ikj,63.727
400,1,4,3,par_block_ikj,13.431
400,1,4,3,par_block_ikj2,9.786
400,1,4,3,par_block_pairs,11.419
400,-1,5,3,block,40.722
400,-1,5,3,block_ikj,46.026
400,-1,5,3,par_block_ikj,10.456
400,-1,5,3,par_block_ikj2,9.330
400,-1,5,3,par_block_pairs,10.108
400,2,8,3,block,36.766
400,2,8,3,block_ikj,39.504
400,2,8,3,par_block_ikj,9.582
400,2,8,3,par_block_ikj2,8.391
400,2,8,3,par_block_pairs,7.596
400,-1,10,3,block,35.654
400,-1,10,3,block_ikj,27.608
400,-1,10,3,par_block_ikj,6.741
400,-1,10,3,par_block_ikj2,10.019
400,-1,10,3,par_block_pairs,6.810
400,3,12,3,block,36.986
400,3,12,3,block_ikj,29.318
400,3,12,3,par_block_ikj,7.615
400,3,12,3,par_block_ikj2,9.952
400,3,12,3,par_block_pairs,6.120
400,-1,15,3,block,35.368
400,-1,15,3,block_ikj,25.672
400,-1,15,3,par_block_ikj,5.346
400,-1,15,3,par_block_ikj2,9.418
400,-1,15,3,par_block_pairs,6.634
400,-1,16,3,block,34.012
400,-1,16,3,block_ikj,24.499
400,-1,16,3,par_block_ikj,5.760
400,-1,16,3,par_block_ikj2,9.485
400,-1,16,3,par_block_pairs,5.485
400,5,20,3,block,32.638
400,5,20,3,block_ikj,19.996
400,5,20,3,par_block_ikj,5.873
400,5,20,3,par_block_ikj2,9.857
400,5,20,3,par_block_pairs,4.296
400,7.5,30,3,block,31.919
400,7.5,30,3,block_ikj,14.505
400,7.5,30,3,par_block_ikj,3.665
400,7.5,30,3,par_block_ikj2,9.098
400,7.5,30,3,par_block_pairs,4.524
400,8,32,3,block,32.039
400,8,32,3,block_ikj,15.423
400,8,32,3,par_block_ikj,3.695
400,8,32,3,par_block_ikj2,9.140
400,8,32,3,par_block_pairs,4.542
400,10,40,3,block,33.048
400,10,40,3,block_ikj,13.525
400,10,40,3,par_block_ikj,3.765
400,10,40,3,par_block_ikj2,10.637
400,10,40,3,par_block_pairs,3.537
400,-1,50,3,block,33.507
400,-1,50,3,block_ikj,11.697
400,-1,50,3,par_block_ikj,3.802
400,-1,50,3,par_block_ikj2,11.858
400,-1,50,3,par_block_pairs,4.546
400,15,60,3,block,34.741
400,15,60,3,block_ikj,12.344
400,15,60,3,par_block_ikj,4.684
400,15,60,3,par_block_ikj2,7.543
400,15,60,3,par_block_pairs,3.511
400,-1,64,3,block,34.407
400,-1,64,3,block_ikj,12.550
400,-1,64,3,par_block_ikj,3.902
400,-1,64,3,par_block_ikj2,9.133
400,-1,64,3,par_block_pairs,3.486
400,-1,100,3,block,39.433
400,-1,100,3,block_ikj,11.184
400,-1,100,3,par_block_ikj,3.454
400,-1,100,3,par_block_ikj2,10.833
400,-1,100,3,par_block_pairs,3.022
400,30,120,3,block,39.821
400,30,120,3,block_ikj,11.154
400,30,120,3,par_block_ikj,3.961
400,30,120,3,par_block_ikj2,12.170
400,30,120,3,par_block_pairs,3.425
400,-1,128,3,block,40.196
400,-1,128,3,block_ikj,11.162
400,-1,128,3,par_block_ikj,4.189
400,-1,128,3,par_block_ikj2,12.512
400,-1,128,3,par_block_pairs,3.753
400,40,160,3,block,41.479
400,40,160,3,block_ikj,10.504
400,40,160,3,par_block_ikj,5.318
400,40,160,3,par_block_ikj2,15.555
400,40,160,3,par_block_pairs,3.302
400,50,200,3,block,42.191
400,50,200,3,block_ikj,10.234
400,50,200,3,par_block_ikj,5.886
400,50,200,3,par_block_ikj2,19.879
400,50,200,3,par_block_pairs,5.693
400,-1,256,3,block,43.962
400,-1,256,3,block_ikj,10.425
400,-1,256,3,par_block_ikj,6.490
400,-1,256,3,par_block_ikj2,24.464
400,-1,256,3,par_block_pairs,4.432
400,75,300,3,block,42.888
400,75,300,3,block_ikj,10.540
400,75,300,3,par_block_ikj,7.942
400,75,300,3,par_block_ikj2,27.770
400,75,300,3,par_block_pairs,6.226
400,100,400,3,block,44.769
400,100,400,3,block_ikj,10.369
400,100,400,3,par_block_ikj,10.307
400,100,400,3,par_block_ikj2,36.128
400,100,400,3,par_block_pairs,10.733
400,-,-,4,point,43.740
400,-,-,4,point_ikj,10.176
400,-,-,4,par_point,9.344
400,-,-,4,par_point_ikj,3.082
400,-,-,4,par_point_ikj_reduce,11.092
400,0,1,4,block,214.142
400,0,1,4,block_ikj,366.790
400,0,1,4,par_block_ikj,44.758
400,0,1,4,par_block_ikj2,26.961
400,0,1,4,par_block_pairs,50.782
400,-1,2,4,block,66.322
400,-1,2,4,block_ikj,122.163
400,-1,2,4,par_block_ikj,20.178
400,-1,2,4,par_block_ikj2,15.263
400,-1,2,4,par_block_pairs,23.150
400,1,4,4,block,45.218
400,1,4,4,block_ikj,64.689
400,1,4,4,par_block_ikj,14.658
400,1,4,4,par_block_ikj2,13.881
400,1,4,4,par_block_pairs,12.907
400,-1,5,4,block,39.311
400,-1,5,4,block_ikj,45.723
400,-1,5,4,par_block_ikj,11.037
400,-1,5,4,par_block_ikj2,8.885
400,-1,5,4,par_block_pairs,9.469
400,2,8,4,block,39.082
400,2,8,4,block_ikj,39.656
400,2,8,4,par_block_ikj,8.077
400,2,8,4,par_block_ikj2,9.569
400,2,8,4,par_block_pairs,8.532
400,-1,10,4,block,36.020
400,-1,10,4,block_ikj,27.508
400,-1,10,4,par_block_ikj,6.704
400,-1,10,4,par_block_ikj2,8.474
400,-1,10,4,par_block_pairs,5.848
400,3,12,4,block,36.421
400,3,12,4,block_ikj,29.653
400,3,12,4,par_block_ikj,7.161
400,3,12,4,par_block_ikj2,9.637
400,3,12,4,par_block_pairs,5.676
400,-1,15,4,block,34.961
400,-1,15,4,block_ikj,24.280
400,-1,15,4,par_block_ikj,5.793
400,-1,15,4,par_block_ikj2,9.328
400,-1,15,4,par_block_pairs,4.607
400,-1,16,4,block,34.002
400,-1,16,4,block_ikj,24.409
400,-1,16,4,par_block_ikj,5.820
400,-1,16,4,par_block_ikj2,7.403
400,-1,16,4,par_block_pairs,5.108
400,5,20,4,block,35.031
400,5,20,4,block_ikj,23.562
400,5,20,4,par_block_ikj,5.265
400,5,20,4,par_block_ikj2,9.634
400,5,20,4,par_block_pairs,4.629
400,7.5,30,4,block,31.844
400,7.5,30,4,block_ikj,14.856
400,7.5,30,4,par_block_ikj,3.566
400,7.5,30,4,par_block_ikj2,10.446
400,7.5,30,4,par_block_pairs,3.733
400,8,32,4,block,32.128
400,8,32,4,block_ikj,15.029
400,8,32,4,par_block_ikj,3.359
400,8,32,4,par_block_ikj2,9.961
400,8,32,4,par_block_pairs,3.788
400,10,40,4,block,33.189
400,10,40,4,block_ikj,13.786
400,10,40,4,par_block_ikj,3.464
400,10,40,4,par_block_ikj2,10.891
400,10,40,4,par_block_pairs,4.195
400,-1,50,4,block,33.543
400,-1,50,4,block_ikj,11.848
400,-1,50,4,par_block_ikj,3.818
400,-1,50,4,par_block_ikj2,10.614
400,-1,50,4,par_block_pairs,3.757
400,15,60,4,block,34.246
400,15,60,4,block_ikj,12.296
400,15,60,4,par_block_ikj,4.636
400,15,60,4,par_block_ikj2,13.639
400,15,60,4,par_block_pairs,3.766
400,-1,64,4,block,34.898
400,-1,64,4,block_ikj,12.491
400,-1,64,4,par_block_ikj,5.413
400,-1,64,4,par_block_ikj2,8.837
400,-1,64,4,par_block_pairs,3.839
400,-1,100,4,block,40.078
400,-1,100,4,block_ikj,11.879
400,-1,100,4,par_block_ikj,3.410
400,-1,100,4,par_block_ikj2,10.811
400,-1,100,4,par_block_pairs,3.094
400,30,120,4,block,40.496
400,30,120,4,block_ikj,11.000
400,30,120,4,par_block_ikj,4.455
400,30,120,4,par_block_ikj2,20.661
400,30,120,4,par_block_pairs,4.110
400,-1,128,4,block,39.904
400,-1,128,4,block_ikj,11.095
400,-1,128,4,par_block_ikj,3.990
400,-1,128,4,par_block_ikj2,13.095
400,-1,128,4,par_block_pairs,5.131
400,40,160,4,block,41.741
400,40,160,4,block_ikj,10.563
400,40,160,4,par_block_ikj,5.035
400,40,160,4,par_block_ikj2,15.899
400,40,160,4,par_block_pairs,3.860
400,50,200,4,block,42.168
400,50,200,4,block_ikj,10.336
400,50,200,4,par_block_ikj,5.165
400,50,200,4,par_block_ikj2,18.572
400,50,200,4,par_block_pairs,3.483
400,-1,256,4,block,42.326
400,-1,256,4,block_ikj,10.335
400,-1,256,4,par_block_ikj,7.069
400,-1,256,4,par_block_ikj2,24.037
400,-1,256,4,par_block_pairs,4.857
400,75,300,4,block,43.071
400,75,300,4,block_ikj,10.888
400,75,300,4,par_block_ikj,8.280
400,75,300,4,par_block_ikj2,28.105
400,75,300,4,par_block_pairs,6.412
400,100,400,4,block,44.100
400,100,400,4,block_ikj,10.349
400,100,400,4,par_block_ikj,10.283
400,100,400,4,par_block_ikj2,35.916
400,100,400,4,par_block_pairs,10.735
400,-,-,5,point,43.697
400,-,-,5,point_ikj,10.295
400,-,-,5,par_point,7.193
400,-,-,5,par_point_ikj,2.185
400,-,-,5,par_point_ikj_reduce,7.250
400,0,1,5,block,203.687
400,0,1,5,block_ikj,355.632
400,0,1,5,par_block_ikj,44.062
400,0,1,5,par_block_ikj2,29.099
400,0,1,5,par_block_pairs,51.470
400,-1,2,5,block,67.317
400,-1,2,5,block_ikj,122.231
400,-1,2,5,par_block_ikj,19.267
400,-1,2,5,par_block_ikj2,12.120
400,-1,2,5,par_block_pairs,21.620
400,1,4,5,block,44.091
400,1,4,5,block_ikj,63.882
400,1,4,5,par_block_ikj,13.800
400,1,4,5,par_block_ikj2,9.708
400,1,4,5,par_block_pairs,11.312
400,-1,5,5,block,39.806
400,-1,5,5,block_ikj,45.724
400,-1,5,5,par_block_ikj,10.998
400,-1,5,5,par_block_ikj2,8.938
400,-1,5,5,par_block_pairs,9.426
400,2,8,5,block,37.666
400,2,8,5,block_ikj,39.468
400,2,8,5,par_block_ikj,8.566
400,2,8,5,par_block_ikj2,8.610
400,2,8,5,par_block_pairs,7.527
400,-1,10,5,block,35.539
400,-1,10,5,block_ikj,27.534
400,-1,10,5,par_block_ikj,6.944
400,-1,10,5,par_block_ikj2,9.580
400,-1,10,5,par_block_pairs,6.194
400,3,12,5,block,36.447
400,3,12,5,block_ikj,29.056
400,3,12,5,par_block_ikj,7.506
400,3,12,5,par_block_ikj2,9.086
400,3,12,5,par_block_pairs,5.911
400,-1,15,5,block,35.052
400,-1,15,5,block_ikj,24.503
400,-1,15,5,par_block_ikj,5.890
400,-1,15,5,par_block_ikj2,9.409
400,-1,15,5,par_block_pairs,4.719
400,-1,16,5,block,33.695
400,-1,16,5,block_ikj,24.336
400,-1,16,5,par_block_ikj,5.073
400,-1,16,5,par_block_ikj2,8.919
400,-1,16,5,par_block_pairs,5.122
400,5,20,5,block,32.876
400,5,20,5,block_ikj,20.206
400,5,20,5,par_block_ikj,4.637
400,5,20,5,par_block_ikj2,8.183
400,5,20,5,par_block_pairs,5.240
400,7.5,30,5,block,32.356
400,7.5,30,5,block_ikj,14.504
400,7.5,30,5,par_block_ikj,3.536
400,7.5,30,5,par_block_ikj2,8.970
400,7.5,30,5,par_block_pairs,3.480
400,8,32,5,block,33.068
400,8,32,5,block_ikj,15.236
400,8,32,5,par_block_ikj,3.297
400,8,32,5,par_block_ikj2,7.900
400,8,32,5,par_block_pairs,3.483
400,10,40,5,block,33.493
400,10,40,5,block_ikj,14.314
400,10,40,5,par_block_ikj,3.851
400,10,40,5,par_block_ikj2,8.400
400,10,40,5,par_block_pairs,3.926
400,-1,50,5,block,36.290
400,-1,50,5,block_ikj,11.636
400,-1,50,5,par_block_ikj,4.137
400,-1,50,5,par_block_ikj2,10.761
400,-1,50,5,par_block_pairs,4.360
400,15,60,5,block,34.215
400,15,60,5,block_ikj,12.150
400,15,60,5,par_block_ikj,4.140
400,15,60,5,par_block_ikj2,11.619
400,15,60,5,par_block_pairs,3.268
400,-1,64,5,block,34.342
400,-1,64,5,block_ikj,12.448
400,-1,64,5,par_block_ikj,6.293
400,-1,64,5,par_block_ikj2,12.014
400,-1,64,5,par_block_pairs,3.980
400,-1,100,5,block,39.412
400,-1,100,5,block_ikj,11.069
400,-1,100,5,par_block_ikj,3.992
400,-1,100,5,par_block_ikj2,10.222
400,-1,100,5,par_block_pairs,3.172
400,30,120,5,block,39.494
400,30,120,5,block_ikj,11.049
400,30,120,5,par_block_ikj,3.802
400,30,120,5,par_block_ikj2,12.367
400,30,120,5,par_block_pairs,4.003
400,-1,128,5,block,39.674
400,-1,128,5,block_ikj,11.046
400,-1,128,5,par_block_ikj,4.131
400,-1,128,5,par_block_ikj2,12.503
400,-1,128,5,par_block_pairs,3.299
400,40,160,5,block,40.833
400,40,160,5,block_ikj,10.491
400,40,160,5,par_block_ikj,4.624
400,40,160,5,par_block_ikj2,15.577
400,40,160,5,par_block_pairs,4.349
400,50,200,5,block,41.742
400,50,200,5,block_ikj,10.034
400,50,200,5,par_block_ikj,5.658
400,50,200,5,par_block_ikj2,18.923
400,50,200,5,par_block_pairs,3.611
400,-1,256,5,block,42.327
400,-1,256,5,block_ikj,10.285
400,-1,256,5,par_block_ikj,6.775
400,-1,256,5,par_block_ikj2,24.606
400,-1,256,5,par_block_pairs,4.968
400,75,300,5,block,42.322
400,75,300,5,block_ikj,10.604
400,75,300,5,par_block_ikj,8.199
400,75,300,5,par_block_ikj2,27.822
400,75,300,5,par_block_pairs,6.016
400,100,400,5,block,43.982
400,100,400,5,block_ikj,10.264
400,100,400,5,par_block_ikj,10.549
400,100,400,5,par_block_ikj2,37.046
400,100,400,5,par_block_pairs,10.460
400,-,-,6,point,43.454
400,-,-,6,point_ikj,10.341
400,-,-,6,par_point,7.120
400,-,-,6,par_point_ikj,2.229
400,-,-,6,par_point_ikj_reduce,8.770
400,0,1,6,block,202.900
400,0,1,6,block_ikj,350.672
400,0,1,6,par_block_ikj,45.881
400,0,1,6,par_block_ikj2,28.987
400,0,1,6,par_block_pairs,50.264
400,-1,2,6,block,68.695
400,-1,2,6,block_ikj,120.971
400,-1,2,6,par_block_ikj,19.523
400,-1,2,6,par_block_ikj2,12.249
400,-1,2,6,par_block_pairs,20.526
400,1,4,6,block,43.080
400,1,4,6,block_ikj,63.183
400,1,4,6,par_block_ikj,14.864
400,1,4,6,par_block_ikj2,9.367
400,1,4,6,par_block_pairs,10.991
400,-1,5,6,block,39.828
400,-1,5,6,block_ikj,45.805
400,-1,5,6,par_block_ikj,10.133
400,-1,5,6,par_block_ikj2,9.386
400,-1,5,6,par_block_pairs,9.194
400,2,8,6,block,36.983
400,2,8,6,block_ikj,39.610
400,2,8,6,par_block_ikj,8.364
400,2,8,6,par_block_ikj2,9.410
400,2,8,6,par_block_pairs,8.498
400,-1,10,6,block,35.200
400,-1,10,6,block_ikj,27.394
400,-1,10,6,par_block_ikj,6.987
400,-1,10,6,par_block_ikj2,9.647
400,-1,10,6,par_block_pairs,5.669
400,3,12,6,block,37.999
400,3,12,6,block_ikj,29.056
400,3,12,6,par_block_ikj,8.133
400,3,12,6,par_block_ikj2,9.339
400,3,12,6,par_block_pairs,5.334
400,-1,15,6,block,34.910
400,-1,15,6,block_ikj,24.505
400,-1,15,6,par_block_ikj,5.133
400,-1,15,6,par_block_ikj2,9.996
400,-1,15,6,par_block_pairs,4.678
400,-1,16,6,block,33.987
400,-1,16,6,block_ikj,24.247
400,-1,16,6,par_block_ikj,5.221
400,-1,16,6,par_block_ikj2,7.436
400,-1,16,6,par_block_pairs,5.181
400,5,20,6,block,32.762
400,5,20,6,block_ikj,21.288
400,5,20,6,par_block_ikj,4.717
400,5,20,6,par_block_ikj2,7.973
400,5,20,6,par_block_pairs,4.454
400,7.5,30,6,block,32.915
400,7.5,30,6,block_ikj,14.571
400,7.5,30,6,par_block_ikj,3.988
400,7.5,30,6,par_block_ikj2,8.083
400,7.5,30,6,par_block_pairs,3.782
400,8,32,6,block,32.240
400,8,32,6,block_ikj,15.112
400,8,32,6,par_block_ikj,3.550
400,8,32,6,par_block_ikj2,10.160
400,8,32,6,par_block_pairs,4.228
400,10,40,6,block,32.947
400,10,40,6,block_ikj,13.196
400,10,40,6,par_block_ikj,3.437
400,10,40,6,par_block_ikj2,10.995
400,10,40,6,par_block_pairs,3.405
400,-1,50,6,block,33.471
400,-1,50,6,block_ikj,11.471
400,-1,50,6,par_block_ikj,3.846
400,-1,50,6,par_block_ikj2,10.376
400,-1,50,6,par_block_pairs,3.172
400,15,60,6,block,34.017
400,15,60,6,block_ikj,12.111
400,15,60,6,par_block_ikj,5.401
400,15,60,6,par_block_ikj2,13.278
400,15,60,6,par_block_pairs,4.873
400,-1,64,6,block,35.516
400,-1,64,6,block_ikj,12.417
400,-1,64,6,par_block_ikj,4.764
400,-1,64,6,par_block_ikj2,13.142
400,-1,64,6,par_block_pairs,3.237
400,-1,100,6,block,39.877
400,-1,100,6,block_ikj,11.815
400,-1,100,6,par_block_ikj,3.468
400,-1,100,6,par_block_ikj2,10.361
400,-1,100,6,par_block_pairs,3.101
400,30,120,6,block,39.269
400,30,120,6,block_ikj,10.933
400,30,120,6,par_block_ikj,3.760
400,30,120,6,par_block_ikj2,12.320
400,30,120,6,par_block_pairs,3.705
400,-1,128,6,block,39.845
400,-1,128,6,block_ikj,11.161
400,-1,128,6,par_block_ikj,4.101
400,-1,128,6,par_block_ikj2,12.551
400,-1,128,6,par_block_pairs,3.365
